# FONLL heavy quark hadroproduction cross section, calculated on Tue Mar 24 20:48:14 CET 2020
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = D from a single B. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->D) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 50.025
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
15.6250 2.6300e+04 2.1145e+04 3.3272e+04 2.1440e+04 3.3050e+04 2.5290e+04 2.7340e+04 2.4910e+04 2.7700e+04 3.0740e+04 2.3160e+04 2.8100e+04 2.1440e+04 3.3050e+04 2.3880e+04
15.6750 2.5940e+04 2.0859e+04 3.2796e+04 2.1150e+04 3.2580e+04 2.4940e+04 2.6960e+04 2.4570e+04 2.7310e+04 3.0310e+04 2.2840e+04 2.7700e+04 2.1150e+04 3.2580e+04 2.3560e+04
15.7250 2.5580e+04 2.0574e+04 3.2323e+04 2.0860e+04 3.2110e+04 2.4600e+04 2.6580e+04 2.4230e+04 2.6930e+04 2.9890e+04 2.2530e+04 2.7310e+04 2.0860e+04 3.2110e+04 2.3240e+04
15.7750 2.5220e+04 2.0299e+04 3.1872e+04 2.0580e+04 3.1660e+04 2.4260e+04 2.6210e+04 2.3890e+04 2.6560e+04 2.9470e+04 2.2220e+04 2.6930e+04 2.0580e+04 3.1660e+04 2.2920e+04
15.8250 2.4870e+04 2.0024e+04 3.1420e+04 2.0300e+04 3.1210e+04 2.3930e+04 2.5850e+04 2.3560e+04 2.6190e+04 2.9060e+04 2.1910e+04 2.6550e+04 2.0300e+04 3.1210e+04 2.2610e+04
15.8750 2.4530e+04 1.9757e+04 3.0976e+04 2.0030e+04 3.0770e+04 2.3600e+04 2.5490e+04 2.3240e+04 2.5830e+04 2.8660e+04 2.1610e+04 2.6180e+04 2.0030e+04 3.0770e+04 2.2310e+04
15.9250 2.4200e+04 1.9488e+04 3.0529e+04 1.9760e+04 3.0330e+04 2.3280e+04 2.5130e+04 2.2920e+04 2.5470e+04 2.8260e+04 2.1310e+04 2.5820e+04 1.9760e+04 3.0330e+04 2.2010e+04
15.9750 2.3860e+04 1.9226e+04 3.0109e+04 1.9490e+04 2.9910e+04 2.2960e+04 2.4790e+04 2.2610e+04 2.5120e+04 2.7870e+04 2.1020e+04 2.5460e+04 1.9490e+04 2.9910e+04 2.1710e+04
16.0250 2.3540e+04 1.8968e+04 2.9682e+04 1.9230e+04 2.9490e+04 2.2650e+04 2.4440e+04 2.2300e+04 2.4770e+04 2.7480e+04 2.0730e+04 2.5100e+04 1.9230e+04 2.9490e+04 2.1420e+04
16.0750 2.3220e+04 1.8714e+04 2.9260e+04 1.8970e+04 2.9070e+04 2.2350e+04 2.4110e+04 2.2000e+04 2.4430e+04 2.7110e+04 2.0450e+04 2.4760e+04 1.8970e+04 2.9070e+04 2.1140e+04
16.1250 2.2900e+04 1.8469e+04 2.8859e+04 1.8720e+04 2.8670e+04 2.2050e+04 2.3780e+04 2.1700e+04 2.4100e+04 2.6740e+04 2.0170e+04 2.4410e+04 1.8720e+04 2.8670e+04 2.0860e+04
16.1750 2.2590e+04 1.8220e+04 2.8455e+04 1.8470e+04 2.8270e+04 2.1750e+04 2.3450e+04 2.1400e+04 2.3770e+04 2.6370e+04 1.9900e+04 2.4080e+04 1.8470e+04 2.8270e+04 2.0580e+04
16.2250 2.2280e+04 1.7976e+04 2.8054e+04 1.8220e+04 2.7870e+04 2.1460e+04 2.3130e+04 2.1110e+04 2.3450e+04 2.6010e+04 1.9630e+04 2.3750e+04 1.8220e+04 2.7870e+04 2.0310e+04
16.2750 2.1980e+04 1.7740e+04 2.7670e+04 1.7980e+04 2.7490e+04 2.1170e+04 2.2810e+04 2.0830e+04 2.3130e+04 2.5660e+04 1.9370e+04 2.3420e+04 1.7980e+04 2.7490e+04 2.0040e+04
16.3250 2.1680e+04 1.7506e+04 2.7289e+04 1.7740e+04 2.7110e+04 2.0890e+04 2.2500e+04 2.0550e+04 2.2820e+04 2.5310e+04 1.9110e+04 2.3100e+04 1.7740e+04 2.7110e+04 1.9780e+04
16.3750 2.1390e+04 1.7277e+04 2.6906e+04 1.7510e+04 2.6730e+04 2.0610e+04 2.2200e+04 2.0270e+04 2.2510e+04 2.4960e+04 1.8850e+04 2.2790e+04 1.7510e+04 2.6730e+04 1.9520e+04
16.4250 2.1100e+04 1.7051e+04 2.6535e+04 1.7280e+04 2.6360e+04 2.0330e+04 2.1900e+04 2.0000e+04 2.2210e+04 2.4630e+04 1.8600e+04 2.2480e+04 1.7280e+04 2.6360e+04 1.9260e+04
16.4750 2.0820e+04 1.6825e+04 2.6171e+04 1.7050e+04 2.6000e+04 2.0060e+04 2.1600e+04 1.9740e+04 2.1910e+04 2.4290e+04 1.8350e+04 2.2170e+04 1.7050e+04 2.6000e+04 1.9010e+04
16.5250 2.0540e+04 1.6609e+04 2.5808e+04 1.6830e+04 2.5640e+04 1.9800e+04 2.1310e+04 1.9470e+04 2.1610e+04 2.3970e+04 1.8100e+04 2.1870e+04 1.6830e+04 2.5640e+04 1.8760e+04
16.5750 2.0270e+04 1.6388e+04 2.5453e+04 1.6610e+04 2.5290e+04 1.9530e+04 2.1020e+04 1.9210e+04 2.1320e+04 2.3640e+04 1.7860e+04 2.1570e+04 1.6610e+04 2.5290e+04 1.8510e+04
16.6250 2.0000e+04 1.6175e+04 2.5112e+04 1.6390e+04 2.4950e+04 1.9280e+04 2.0740e+04 1.8960e+04 2.1040e+04 2.3330e+04 1.7630e+04 2.1280e+04 1.6390e+04 2.4950e+04 1.8270e+04
16.6750 1.9730e+04 1.5969e+04 2.4771e+04 1.6180e+04 2.4610e+04 1.9020e+04 2.0460e+04 1.8710e+04 2.0760e+04 2.3010e+04 1.7390e+04 2.1000e+04 1.6180e+04 2.4610e+04 1.8040e+04
16.7250 1.9470e+04 1.5761e+04 2.4428e+04 1.5970e+04 2.4270e+04 1.8770e+04 2.0190e+04 1.8460e+04 2.0480e+04 2.2710e+04 1.7160e+04 2.0710e+04 1.5970e+04 2.4270e+04 1.7800e+04
16.7750 1.9220e+04 1.5553e+04 2.4093e+04 1.5760e+04 2.3940e+04 1.8530e+04 1.9920e+04 1.8220e+04 2.0210e+04 2.2400e+04 1.6940e+04 2.0440e+04 1.5760e+04 2.3940e+04 1.7570e+04
16.8250 1.8960e+04 1.5357e+04 2.3774e+04 1.5560e+04 2.3620e+04 1.8280e+04 1.9650e+04 1.7980e+04 1.9950e+04 2.2110e+04 1.6720e+04 2.0160e+04 1.5560e+04 2.3620e+04 1.7350e+04
16.8750 1.8710e+04 1.5159e+04 2.3450e+04 1.5360e+04 2.3300e+04 1.8040e+04 1.9390e+04 1.7740e+04 1.9680e+04 2.1810e+04 1.6500e+04 1.9890e+04 1.5360e+04 2.3300e+04 1.7120e+04
16.9250 1.8470e+04 1.4961e+04 2.3127e+04 1.5160e+04 2.2980e+04 1.7810e+04 1.9140e+04 1.7510e+04 1.9420e+04 2.1520e+04 1.6280e+04 1.9630e+04 1.5160e+04 2.2980e+04 1.6900e+04
16.9750 1.8220e+04 1.4767e+04 2.2828e+04 1.4960e+04 2.2680e+04 1.7580e+04 1.8880e+04 1.7280e+04 1.9170e+04 2.1240e+04 1.6070e+04 1.9370e+04 1.4960e+04 2.2680e+04 1.6690e+04
17.0250 1.7990e+04 1.4578e+04 2.2513e+04 1.4770e+04 2.2370e+04 1.7350e+04 1.8630e+04 1.7060e+04 1.8920e+04 2.0960e+04 1.5860e+04 1.9110e+04 1.4770e+04 2.2370e+04 1.6470e+04
17.0750 1.7750e+04 1.4391e+04 2.2213e+04 1.4580e+04 2.2070e+04 1.7130e+04 1.8390e+04 1.6830e+04 1.8670e+04 2.0680e+04 1.5650e+04 1.8860e+04 1.4580e+04 2.2070e+04 1.6260e+04
17.1250 1.7520e+04 1.4207e+04 2.1919e+04 1.4390e+04 2.1780e+04 1.6910e+04 1.8150e+04 1.6620e+04 1.8420e+04 2.0410e+04 1.5450e+04 1.8610e+04 1.4390e+04 2.1780e+04 1.6060e+04
17.1750 1.7290e+04 1.4028e+04 2.1628e+04 1.4210e+04 2.1490e+04 1.6690e+04 1.7910e+04 1.6400e+04 1.8180e+04 2.0150e+04 1.5250e+04 1.8370e+04 1.4210e+04 2.1490e+04 1.5850e+04
17.2250 1.7070e+04 1.3849e+04 2.1337e+04 1.4030e+04 2.1200e+04 1.6470e+04 1.7680e+04 1.6190e+04 1.7950e+04 1.9880e+04 1.5050e+04 1.8120e+04 1.4030e+04 2.1200e+04 1.5650e+04
17.2750 1.6850e+04 1.3671e+04 2.1053e+04 1.3850e+04 2.0920e+04 1.6260e+04 1.7450e+04 1.5980e+04 1.7710e+04 1.9620e+04 1.4860e+04 1.7890e+04 1.3850e+04 2.0920e+04 1.5450e+04
17.3250 1.6630e+04 1.3506e+04 2.0771e+04 1.3680e+04 2.0640e+04 1.6050e+04 1.7220e+04 1.5780e+04 1.7480e+04 1.9370e+04 1.4670e+04 1.7650e+04 1.3680e+04 2.0640e+04 1.5260e+04
17.3750 1.6420e+04 1.3326e+04 2.0500e+04 1.3500e+04 2.0370e+04 1.5850e+04 1.7000e+04 1.5570e+04 1.7260e+04 1.9120e+04 1.4480e+04 1.7420e+04 1.3500e+04 2.0370e+04 1.5060e+04
17.4250 1.6200e+04 1.3162e+04 2.0231e+04 1.3330e+04 2.0100e+04 1.5650e+04 1.6780e+04 1.5370e+04 1.7040e+04 1.8870e+04 1.4290e+04 1.7200e+04 1.3330e+04 2.0100e+04 1.4880e+04
17.4750 1.6000e+04 1.3003e+04 1.9966e+04 1.3170e+04 1.9840e+04 1.5450e+04 1.6560e+04 1.5180e+04 1.6820e+04 1.8620e+04 1.4110e+04 1.6970e+04 1.3170e+04 1.9840e+04 1.4690e+04
17.5250 1.5790e+04 1.2835e+04 1.9704e+04 1.3000e+04 1.9580e+04 1.5250e+04 1.6340e+04 1.4980e+04 1.6600e+04 1.8390e+04 1.3930e+04 1.6750e+04 1.3000e+04 1.9580e+04 1.4500e+04
17.5750 1.5590e+04 1.2677e+04 1.9443e+04 1.2840e+04 1.9320e+04 1.5060e+04 1.6130e+04 1.4790e+04 1.6390e+04 1.8150e+04 1.3750e+04 1.6540e+04 1.2840e+04 1.9320e+04 1.4320e+04
17.6250 1.5390e+04 1.2520e+04 1.9192e+04 1.2680e+04 1.9070e+04 1.4870e+04 1.5930e+04 1.4600e+04 1.6180e+04 1.7920e+04 1.3580e+04 1.6320e+04 1.2680e+04 1.9070e+04 1.4140e+04
17.6750 1.5200e+04 1.2361e+04 1.8937e+04 1.2520e+04 1.8820e+04 1.4680e+04 1.5720e+04 1.4420e+04 1.5970e+04 1.7690e+04 1.3410e+04 1.6110e+04 1.2520e+04 1.8820e+04 1.3970e+04
17.7250 1.5000e+04 1.2208e+04 1.8699e+04 1.2360e+04 1.8580e+04 1.4500e+04 1.5520e+04 1.4240e+04 1.5770e+04 1.7460e+04 1.3240e+04 1.5910e+04 1.2360e+04 1.8580e+04 1.3800e+04
17.7750 1.4810e+04 1.2058e+04 1.8447e+04 1.2210e+04 1.8330e+04 1.4310e+04 1.5320e+04 1.4060e+04 1.5570e+04 1.7240e+04 1.3070e+04 1.5700e+04 1.2210e+04 1.8330e+04 1.3620e+04
17.8250 1.4630e+04 1.1907e+04 1.8213e+04 1.2060e+04 1.8100e+04 1.4130e+04 1.5130e+04 1.3880e+04 1.5370e+04 1.7020e+04 1.2910e+04 1.5500e+04 1.2060e+04 1.8100e+04 1.3460e+04
17.8750 1.4440e+04 1.1763e+04 1.7975e+04 1.1910e+04 1.7860e+04 1.3960e+04 1.4940e+04 1.3710e+04 1.5180e+04 1.6800e+04 1.2740e+04 1.5300e+04 1.1910e+04 1.7860e+04 1.3290e+04
17.9250 1.4260e+04 1.1612e+04 1.7743e+04 1.1760e+04 1.7630e+04 1.3780e+04 1.4750e+04 1.3530e+04 1.4990e+04 1.6590e+04 1.2580e+04 1.5110e+04 1.1760e+04 1.7630e+04 1.3130e+04
17.9750 1.4080e+04 1.1474e+04 1.7521e+04 1.1620e+04 1.7410e+04 1.3610e+04 1.4560e+04 1.3360e+04 1.4800e+04 1.6380e+04 1.2430e+04 1.4920e+04 1.1620e+04 1.7410e+04 1.2960e+04
18.0250 1.3910e+04 1.1326e+04 1.7287e+04 1.1470e+04 1.7180e+04 1.3440e+04 1.4380e+04 1.3200e+04 1.4610e+04 1.6170e+04 1.2270e+04 1.4730e+04 1.1470e+04 1.7180e+04 1.2810e+04
18.0750 1.3730e+04 1.1190e+04 1.7068e+04 1.1330e+04 1.6960e+04 1.3280e+04 1.4200e+04 1.3030e+04 1.4430e+04 1.5970e+04 1.2120e+04 1.4540e+04 1.1330e+04 1.6960e+04 1.2650e+04
18.1250 1.3560e+04 1.1060e+04 1.6856e+04 1.1200e+04 1.6750e+04 1.3110e+04 1.4020e+04 1.2870e+04 1.4250e+04 1.5770e+04 1.1970e+04 1.4360e+04 1.1200e+04 1.6750e+04 1.2490e+04
18.1750 1.3390e+04 1.0923e+04 1.6634e+04 1.1060e+04 1.6530e+04 1.2950e+04 1.3840e+04 1.2710e+04 1.4070e+04 1.5570e+04 1.1820e+04 1.4180e+04 1.1060e+04 1.6530e+04 1.2340e+04
18.2250 1.3230e+04 1.0782e+04 1.6422e+04 1.0920e+04 1.6320e+04 1.2790e+04 1.3670e+04 1.2550e+04 1.3900e+04 1.5370e+04 1.1670e+04 1.4000e+04 1.0920e+04 1.6320e+04 1.2190e+04
18.2750 1.3060e+04 1.0657e+04 1.6211e+04 1.0790e+04 1.6110e+04 1.2630e+04 1.3500e+04 1.2400e+04 1.3720e+04 1.5180e+04 1.1530e+04 1.3820e+04 1.0790e+04 1.6110e+04 1.2040e+04
18.3250 1.2900e+04 1.0530e+04 1.6009e+04 1.0660e+04 1.5910e+04 1.2480e+04 1.3330e+04 1.2250e+04 1.3550e+04 1.4990e+04 1.1390e+04 1.3650e+04 1.0660e+04 1.5910e+04 1.1900e+04
18.3750 1.2740e+04 1.0403e+04 1.5807e+04 1.0530e+04 1.5710e+04 1.2330e+04 1.3160e+04 1.2100e+04 1.3380e+04 1.4800e+04 1.1250e+04 1.3480e+04 1.0530e+04 1.5710e+04 1.1750e+04
18.4250 1.2580e+04 1.0274e+04 1.5608e+04 1.0400e+04 1.5510e+04 1.2170e+04 1.3000e+04 1.1950e+04 1.3220e+04 1.4620e+04 1.1110e+04 1.3310e+04 1.0400e+04 1.5510e+04 1.1610e+04
18.4750 1.2430e+04 1.0154e+04 1.5416e+04 1.0280e+04 1.5320e+04 1.2030e+04 1.2840e+04 1.1800e+04 1.3060e+04 1.4440e+04 1.0970e+04 1.3150e+04 1.0280e+04 1.5320e+04 1.1470e+04
18.5250 1.2280e+04 1.0026e+04 1.5214e+04 1.0150e+04 1.5120e+04 1.1880e+04 1.2680e+04 1.1660e+04 1.2900e+04 1.4260e+04 1.0840e+04 1.2980e+04 1.0150e+04 1.5120e+04 1.1330e+04
18.5750 1.2130e+04 9.9059e+03 1.5022e+04 1.0030e+04 1.4930e+04 1.1740e+04 1.2520e+04 1.1510e+04 1.2740e+04 1.4090e+04 1.0710e+04 1.2820e+04 1.0030e+04 1.4930e+04 1.1200e+04
18.6250 1.1980e+04 9.7889e+03 1.4841e+04 9.9120e+03 1.4750e+04 1.1590e+04 1.2370e+04 1.1370e+04 1.2580e+04 1.3910e+04 1.0580e+04 1.2660e+04 9.9120e+03 1.4750e+04 1.1070e+04
18.6750 1.1830e+04 9.6755e+03 1.4652e+04 9.7930e+03 1.4560e+04 1.1450e+04 1.2220e+04 1.1240e+04 1.2430e+04 1.3740e+04 1.0450e+04 1.2510e+04 9.7930e+03 1.4560e+04 1.0930e+04
18.7250 1.1690e+04 9.5572e+03 1.4470e+04 9.6760e+03 1.4380e+04 1.1310e+04 1.2070e+04 1.1100e+04 1.2280e+04 1.3570e+04 1.0320e+04 1.2350e+04 9.6760e+03 1.4380e+04 1.0800e+04
18.7750 1.1550e+04 9.4426e+03 1.4288e+04 9.5610e+03 1.4200e+04 1.1180e+04 1.1920e+04 1.0960e+04 1.2130e+04 1.3410e+04 1.0200e+04 1.2200e+04 9.5610e+03 1.4200e+04 1.0670e+04
18.8250 1.1410e+04 9.3299e+03 1.4106e+04 9.4470e+03 1.4020e+04 1.1040e+04 1.1770e+04 1.0830e+04 1.1980e+04 1.3240e+04 1.0070e+04 1.2050e+04 9.4470e+03 1.4020e+04 1.0550e+04
18.8750 1.1270e+04 9.2209e+03 1.3935e+04 9.3350e+03 1.3850e+04 1.0910e+04 1.1630e+04 1.0700e+04 1.1830e+04 1.3080e+04 9.9510e+03 1.1900e+04 9.3350e+03 1.3850e+04 1.0420e+04
18.9250 1.1130e+04 9.1128e+03 1.3765e+04 9.2240e+03 1.3680e+04 1.0780e+04 1.1490e+04 1.0570e+04 1.1690e+04 1.2920e+04 9.8320e+03 1.1760e+04 9.2240e+03 1.3680e+04 1.0300e+04
18.9750 1.1000e+04 9.0055e+03 1.3593e+04 9.1150e+03 1.3510e+04 1.0650e+04 1.1350e+04 1.0450e+04 1.1550e+04 1.2760e+04 9.7140e+03 1.1620e+04 9.1150e+03 1.3510e+04 1.0180e+04
19.0250 1.0870e+04 8.8962e+03 1.3421e+04 9.0070e+03 1.3340e+04 1.0520e+04 1.1210e+04 1.0320e+04 1.1410e+04 1.2610e+04 9.5970e+03 1.1470e+04 9.0070e+03 1.3340e+04 1.0060e+04
19.0750 1.0740e+04 8.7934e+03 1.3260e+04 8.9010e+03 1.3180e+04 1.0400e+04 1.1080e+04 1.0200e+04 1.1270e+04 1.2460e+04 9.4830e+03 1.1330e+04 8.9010e+03 1.3180e+04 9.9380e+03
19.1250 1.0610e+04 8.6916e+03 1.3100e+04 8.7960e+03 1.3020e+04 1.0280e+04 1.0940e+04 1.0080e+04 1.1140e+04 1.2310e+04 9.3700e+03 1.1200e+04 8.7960e+03 1.3020e+04 9.8220e+03
19.1750 1.0480e+04 8.5887e+03 1.2941e+04 8.6930e+03 1.2860e+04 1.0150e+04 1.0810e+04 9.9560e+03 1.1010e+04 1.2160e+04 9.2580e+03 1.1060e+04 8.6930e+03 1.2860e+04 9.7070e+03
19.2250 1.0360e+04 8.4860e+03 1.2776e+04 8.5910e+03 1.2700e+04 1.0030e+04 1.0680e+04 9.8370e+03 1.0870e+04 1.2010e+04 9.1480e+03 1.0930e+04 8.5910e+03 1.2700e+04 9.5930e+03
19.2750 1.0230e+04 8.3909e+03 1.2627e+04 8.4910e+03 1.2550e+04 9.9150e+03 1.0550e+04 9.7210e+03 1.0740e+04 1.1870e+04 9.0400e+03 1.0800e+04 8.4910e+03 1.2550e+04 9.4810e+03
19.3250 1.0110e+04 8.2928e+03 1.2478e+04 8.3920e+03 1.2400e+04 9.7990e+03 1.0430e+04 9.6060e+03 1.0620e+04 1.1720e+04 8.9330e+03 1.0670e+04 8.3920e+03 1.2400e+04 9.3710e+03
19.3750 9.9910e+03 8.1955e+03 1.2315e+04 8.2940e+03 1.2240e+04 9.6830e+03 1.0300e+04 9.4920e+03 1.0490e+04 1.1580e+04 8.8280e+03 1.0540e+04 8.2940e+03 1.2240e+04 9.2620e+03
19.4250 9.8730e+03 8.1009e+03 1.2175e+04 8.1980e+03 1.2100e+04 9.5700e+03 1.0180e+04 9.3800e+03 1.0370e+04 1.1450e+04 8.7240e+03 1.0410e+04 8.1980e+03 1.2100e+04 9.1540e+03
19.4750 9.7560e+03 8.0073e+03 1.2023e+04 8.1030e+03 1.1950e+04 9.4570e+03 1.0060e+04 9.2700e+03 1.0240e+04 1.1310e+04 8.6210e+03 1.0290e+04 8.1030e+03 1.1950e+04 9.0480e+03
19.5250 9.6410e+03 7.9147e+03 1.1882e+04 8.0090e+03 1.1810e+04 9.3470e+03 9.9410e+03 9.1610e+03 1.0120e+04 1.1180e+04 8.5200e+03 1.0170e+04 8.0090e+03 1.1810e+04 8.9440e+03
19.5750 9.5280e+03 7.8229e+03 1.1731e+04 7.9160e+03 1.1660e+04 9.2380e+03 9.8230e+03 9.0540e+03 1.0000e+04 1.1040e+04 8.4200e+03 1.0050e+04 7.9160e+03 1.1660e+04 8.8400e+03
19.6250 9.4160e+03 7.7331e+03 1.1591e+04 7.8250e+03 1.1520e+04 9.1300e+03 9.7070e+03 8.9480e+03 9.8840e+03 1.0910e+04 8.3220e+03 9.9270e+03 7.8250e+03 1.1520e+04 8.7380e+03
19.6750 9.3060e+03 7.6441e+03 1.1460e+04 7.7350e+03 1.1390e+04 9.0240e+03 9.5930e+03 8.8430e+03 9.7680e+03 1.0780e+04 8.2250e+03 9.8100e+03 7.7350e+03 1.1390e+04 8.6380e+03
19.7250 9.1970e+03 7.5563e+03 1.1319e+04 7.6460e+03 1.1250e+04 8.9190e+03 9.4800e+03 8.7400e+03 9.6540e+03 1.0660e+04 8.1290e+03 9.6930e+03 7.6460e+03 1.1250e+04 8.5390e+03
19.7750 9.0890e+03 7.4707e+03 1.1179e+04 7.5590e+03 1.1110e+04 8.8160e+03 9.3680e+03 8.6380e+03 9.5410e+03 1.0530e+04 8.0340e+03 9.5790e+03 7.5590e+03 1.1110e+04 8.4410e+03
19.8250 8.9840e+03 7.3846e+03 1.1047e+04 7.4720e+03 1.0980e+04 8.7140e+03 9.2580e+03 8.5380e+03 9.4300e+03 1.0410e+04 7.9410e+03 9.4660e+03 7.4720e+03 1.0980e+04 8.3450e+03
19.8750 8.8790e+03 7.3009e+03 1.0917e+04 7.3870e+03 1.0850e+04 8.6130e+03 9.1500e+03 8.4390e+03 9.3200e+03 1.0290e+04 7.8490e+03 9.3550e+03 7.3870e+03 1.0850e+04 8.2500e+03
19.9250 8.7760e+03 7.2170e+03 1.0786e+04 7.3020e+03 1.0720e+04 8.5140e+03 9.0430e+03 8.3410e+03 9.2110e+03 1.0170e+04 7.7580e+03 9.2450e+03 7.3020e+03 1.0720e+04 8.1550e+03
19.9750 8.6750e+03 7.1349e+03 1.0665e+04 7.2190e+03 1.0600e+04 8.4160e+03 8.9380e+03 8.2450e+03 9.1040e+03 1.0050e+04 7.6690e+03 9.1370e+03 7.2190e+03 1.0600e+04 8.0630e+03
20.0250 8.5740e+03 7.0542e+03 1.0534e+04 7.1370e+03 1.0470e+04 8.3190e+03 8.8340e+03 8.1500e+03 8.9990e+03 9.9290e+03 7.5800e+03 9.0310e+03 7.1370e+03 1.0470e+04 7.9710e+03
20.0750 8.4760e+03 6.9739e+03 1.0413e+04 7.0560e+03 1.0350e+04 8.2240e+03 8.7310e+03 8.0560e+03 8.8950e+03 9.8140e+03 7.4930e+03 8.9250e+03 7.0560e+03 1.0350e+04 7.8810e+03
20.1250 8.3780e+03 6.8962e+03 1.0283e+04 6.9770e+03 1.0220e+04 8.1300e+03 8.6300e+03 7.9640e+03 8.7920e+03 9.6990e+03 7.4080e+03 8.8210e+03 6.9770e+03 1.0220e+04 7.7920e+03
20.1750 8.2820e+03 6.8179e+03 1.0162e+04 6.8980e+03 1.0100e+04 8.0370e+03 8.5300e+03 7.8720e+03 8.6910e+03 9.5870e+03 7.3230e+03 8.7190e+03 6.8980e+03 1.0100e+04 7.7040e+03
20.2250 8.1870e+03 6.7410e+03 1.0047e+04 6.8200e+03 9.9860e+03 7.9460e+03 8.4320e+03 7.7820e+03 8.5910e+03 9.4760e+03 7.2390e+03 8.6180e+03 6.8200e+03 9.9860e+03 7.6170e+03
20.2750 8.0930e+03 6.6653e+03 9.9294e+03 6.7430e+03 9.8690e+03 7.8550e+03 8.3340e+03 7.6940e+03 8.4930e+03 9.3670e+03 7.1560e+03 8.5180e+03 6.7430e+03 9.8690e+03 7.5320e+03
20.3250 8.0010e+03 6.5910e+03 9.8123e+03 6.6680e+03 9.7530e+03 7.7660e+03 8.2380e+03 7.6060e+03 8.3950e+03 9.2590e+03 7.0750e+03 8.4200e+03 6.6680e+03 9.7530e+03 7.4470e+03
20.3750 7.9090e+03 6.5174e+03 9.6981e+03 6.5930e+03 9.6390e+03 7.6780e+03 8.1440e+03 7.5200e+03 8.3000e+03 9.1520e+03 6.9950e+03 8.3230e+03 6.5930e+03 9.6390e+03 7.3640e+03
20.4250 7.8190e+03 6.4443e+03 9.5854e+03 6.5190e+03 9.5270e+03 7.5920e+03 8.0510e+03 7.4340e+03 8.2050e+03 9.0470e+03 6.9160e+03 8.2270e+03 6.5190e+03 9.5270e+03 7.2810e+03
20.4750 7.7310e+03 6.3729e+03 9.4743e+03 6.4470e+03 9.4170e+03 7.5060e+03 7.9590e+03 7.3500e+03 8.1110e+03 8.9430e+03 6.8370e+03 8.1330e+03 6.4470e+03 9.4170e+03 7.2000e+03
20.5250 7.6430e+03 6.3019e+03 9.3637e+03 6.3750e+03 9.3070e+03 7.4210e+03 7.8680e+03 7.2670e+03 8.0190e+03 8.8410e+03 6.7600e+03 8.0390e+03 6.3750e+03 9.3070e+03 7.1200e+03
20.5750 7.5570e+03 6.2317e+03 9.2548e+03 6.3040e+03 9.1990e+03 7.3380e+03 7.7780e+03 7.1850e+03 7.9280e+03 8.7400e+03 6.6840e+03 7.9470e+03 6.3040e+03 9.1990e+03 7.0410e+03
20.6250 7.4710e+03 6.1629e+03 9.1486e+03 6.2340e+03 9.0930e+03 7.2560e+03 7.6900e+03 7.1040e+03 7.8390e+03 8.6400e+03 6.6090e+03 7.8570e+03 6.2340e+03 9.0930e+03 6.9630e+03
20.6750 7.3870e+03 6.0947e+03 9.0427e+03 6.1650e+03 8.9880e+03 7.1750e+03 7.6020e+03 7.0240e+03 7.7500e+03 8.5420e+03 6.5340e+03 7.7670e+03 6.1650e+03 8.9880e+03 6.8860e+03
20.7250 7.3040e+03 6.0275e+03 8.9390e+03 6.0970e+03 8.8850e+03 7.0950e+03 7.5160e+03 6.9450e+03 7.6630e+03 8.4450e+03 6.4610e+03 7.6790e+03 6.0970e+03 8.8850e+03 6.8100e+03
20.7750 7.2220e+03 5.9616e+03 8.8362e+03 6.0300e+03 8.7830e+03 7.0160e+03 7.4310e+03 6.8680e+03 7.5760e+03 8.3490e+03 6.3890e+03 7.5920e+03 6.0300e+03 8.7830e+03 6.7350e+03
20.8250 7.1410e+03 5.8953e+03 8.7346e+03 5.9630e+03 8.6820e+03 6.9370e+03 7.3470e+03 6.7910e+03 7.4910e+03 8.2550e+03 6.3180e+03 7.5060e+03 5.9630e+03 8.6820e+03 6.6610e+03
20.8750 7.0610e+03 5.8311e+03 8.6351e+03 5.8980e+03 8.5830e+03 6.8600e+03 7.2650e+03 6.7150e+03 7.4070e+03 8.1620e+03 6.2470e+03 7.4210e+03 5.8980e+03 8.5830e+03 6.5870e+03
20.9250 6.9820e+03 5.7669e+03 8.5365e+03 5.8330e+03 8.4850e+03 6.7840e+03 7.1830e+03 6.6400e+03 7.3240e+03 8.0700e+03 6.1780e+03 7.3370e+03 5.8330e+03 8.4850e+03 6.5150e+03
20.9750 6.9050e+03 5.7037e+03 8.4385e+03 5.7690e+03 8.3880e+03 6.7090e+03 7.1020e+03 6.5670e+03 7.2420e+03 7.9790e+03 6.1090e+03 7.2550e+03 5.7690e+03 8.3880e+03 6.4440e+03
21.0250 6.8280e+03 5.6415e+03 8.3422e+03 5.7060e+03 8.2920e+03 6.6350e+03 7.0230e+03 6.4940e+03 7.1620e+03 7.8890e+03 6.0420e+03 7.1730e+03 5.7060e+03 8.2920e+03 6.3730e+03
