# FONLL heavy quark hadroproduction cross section, calculated on Tue Apr  7 18:40:05 CEST 2020
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
15.7157 1.1937e+05 9.4592e+04 1.5154e+05 9.7293e+04 1.4888e+05 1.1350e+05 1.2787e+05 1.0977e+05 1.2897e+05 1.4041e+05 1.0426e+05 1.2647e+05 9.7293e+04 1.4888e+05 1.0964e+05
15.7658 1.1756e+05 9.3191e+04 1.4918e+05 9.5853e+04 1.4655e+05 1.1180e+05 1.2592e+05 1.0811e+05 1.2702e+05 1.3827e+05 1.0268e+05 1.2452e+05 9.5853e+04 1.4655e+05 1.0802e+05
15.8158 1.1579e+05 9.1816e+04 1.4686e+05 9.4438e+04 1.4427e+05 1.1013e+05 1.2400e+05 1.0647e+05 1.2511e+05 1.3616e+05 1.0114e+05 1.2261e+05 9.4438e+04 1.4427e+05 1.0644e+05
15.8659 1.1404e+05 9.0463e+04 1.4458e+05 9.3048e+04 1.4203e+05 1.0849e+05 1.2211e+05 1.0486e+05 1.2323e+05 1.3409e+05 9.9619e+04 1.2074e+05 9.3048e+04 1.4203e+05 1.0488e+05
15.9159 1.1233e+05 8.9135e+04 1.4235e+05 9.1681e+04 1.3983e+05 1.0688e+05 1.2026e+05 1.0328e+05 1.2138e+05 1.3206e+05 9.8128e+04 1.1889e+05 9.1681e+04 1.3983e+05 1.0334e+05
15.9660 1.1065e+05 8.7829e+04 1.4015e+05 9.0338e+04 1.3767e+05 1.0529e+05 1.1844e+05 1.0173e+05 1.1957e+05 1.3006e+05 9.6662e+04 1.1709e+05 9.0338e+04 1.3767e+05 1.0184e+05
16.0160 1.0900e+05 8.6545e+04 1.3799e+05 8.9019e+04 1.3555e+05 1.0373e+05 1.1665e+05 1.0021e+05 1.1778e+05 1.2810e+05 9.5223e+04 1.1531e+05 8.9019e+04 1.3555e+05 1.0036e+05
16.0661 1.0737e+05 8.5284e+04 1.3588e+05 8.7722e+04 1.3347e+05 1.0220e+05 1.1490e+05 9.8712e+04 1.1603e+05 1.2617e+05 9.3808e+04 1.1356e+05 8.7722e+04 1.3347e+05 9.8902e+04
16.1161 1.0578e+05 8.4045e+04 1.3380e+05 8.6447e+04 1.3142e+05 1.0070e+05 1.1317e+05 9.7242e+04 1.1431e+05 1.2428e+05 9.2418e+04 1.1185e+05 8.6447e+04 1.3142e+05 9.7472e+04
16.1662 1.0421e+05 8.2826e+04 1.3176e+05 8.5193e+04 1.2942e+05 9.9221e+04 1.1148e+05 9.5797e+04 1.1262e+05 1.2242e+05 9.1053e+04 1.1017e+05 8.5193e+04 1.2942e+05 9.6066e+04
16.2162 1.0267e+05 8.1628e+04 1.2975e+05 8.3962e+04 1.2744e+05 9.7768e+04 1.0982e+05 9.4378e+04 1.1096e+05 1.2059e+05 8.9711e+04 1.0851e+05 8.3962e+04 1.2744e+05 9.4683e+04
16.2663 1.0116e+05 8.0450e+04 1.2778e+05 8.2751e+04 1.2551e+05 9.6341e+04 1.0818e+05 9.2983e+04 1.0933e+05 1.1880e+05 8.8392e+04 1.0689e+05 8.2751e+04 1.2551e+05 9.3324e+04
16.3163 9.9669e+04 7.9292e+04 1.2585e+05 8.1560e+04 1.2360e+05 9.4938e+04 1.0658e+05 9.1613e+04 1.0772e+05 1.1703e+05 8.7097e+04 1.0529e+05 8.1560e+04 1.2360e+05 9.1988e+04
16.3664 9.8207e+04 7.8154e+04 1.2395e+05 8.0390e+04 1.2174e+05 9.3560e+04 1.0500e+05 9.0266e+04 1.0615e+05 1.1530e+05 8.5823e+04 1.0372e+05 8.0390e+04 1.2174e+05 9.0674e+04
16.4164 9.6771e+04 7.7035e+04 1.2209e+05 7.9239e+04 1.1990e+05 9.2204e+04 1.0345e+05 8.8943e+04 1.0460e+05 1.1360e+05 8.4572e+04 1.0218e+05 7.9239e+04 1.1990e+05 8.9382e+04
16.4665 9.5359e+04 7.5935e+04 1.2025e+05 7.8108e+04 1.1810e+05 9.0872e+04 1.0192e+05 8.7642e+04 1.0308e+05 1.1192e+05 8.3342e+04 1.0067e+05 7.8108e+04 1.1810e+05 8.8112e+04
16.5165 9.3972e+04 7.4853e+04 1.1845e+05 7.6995e+04 1.1633e+05 8.9562e+04 1.0043e+05 8.6364e+04 1.0158e+05 1.1028e+05 8.2133e+04 9.9184e+04 7.6995e+04 1.1633e+05 8.6863e+04
16.5666 9.2608e+04 7.3789e+04 1.1669e+05 7.5902e+04 1.1459e+05 8.8275e+04 9.8957e+04 8.5108e+04 1.0011e+05 1.0866e+05 8.0944e+04 9.7722e+04 7.5902e+04 1.1459e+05 8.5634e+04
16.6166 9.1268e+04 7.2743e+04 1.1495e+05 7.4826e+04 1.1288e+05 8.7009e+04 9.7511e+04 8.3874e+04 9.8663e+04 1.0708e+05 7.9776e+04 9.6286e+04 7.4826e+04 1.1288e+05 8.4426e+04
16.6667 8.9951e+04 7.1715e+04 1.1324e+05 7.3768e+04 1.1120e+05 8.5765e+04 9.6091e+04 8.2660e+04 9.7242e+04 1.0552e+05 7.8628e+04 9.4875e+04 7.3768e+04 1.1120e+05 8.3238e+04
16.7167 8.8656e+04 7.0703e+04 1.1156e+05 7.2728e+04 1.0955e+05 8.4542e+04 9.4694e+04 8.1467e+04 9.5844e+04 1.0398e+05 7.7499e+04 9.3488e+04 7.2728e+04 1.0955e+05 8.2070e+04
16.7668 8.7383e+04 6.9709e+04 1.0992e+05 7.1705e+04 1.0793e+05 8.3339e+04 9.3322e+04 8.0295e+04 9.4471e+04 1.0247e+05 7.6389e+04 9.2124e+04 7.1705e+04 1.0793e+05 8.0921e+04
16.8168 8.6131e+04 6.8730e+04 1.0830e+05 7.0699e+04 1.0634e+05 8.2156e+04 9.1973e+04 7.9142e+04 9.3120e+04 1.0099e+05 7.5298e+04 9.0784e+04 7.0699e+04 1.0634e+05 7.9791e+04
16.8669 8.4901e+04 6.7768e+04 1.0671e+05 6.9710e+04 1.0477e+05 8.0994e+04 9.0647e+04 7.8009e+04 9.1793e+04 9.9536e+04 7.4226e+04 8.9468e+04 6.9710e+04 1.0477e+05 7.8679e+04
16.9169 8.3691e+04 6.6822e+04 1.0514e+05 6.8737e+04 1.0324e+05 7.9850e+04 8.9344e+04 7.6895e+04 9.0488e+04 9.8104e+04 7.3171e+04 8.8173e+04 6.8737e+04 1.0324e+05 7.7585e+04
16.9670 8.2502e+04 6.5891e+04 1.0360e+05 6.7780e+04 1.0172e+05 7.8726e+04 8.8063e+04 7.5800e+04 8.9204e+04 9.6696e+04 7.2134e+04 8.6901e+04 6.7780e+04 1.0172e+05 7.6509e+04
17.0170 8.1332e+04 6.4975e+04 1.0209e+05 6.6838e+04 1.0024e+05 7.7620e+04 8.6803e+04 7.4723e+04 8.7942e+04 9.5313e+04 7.1114e+04 8.5650e+04 6.6838e+04 1.0024e+05 7.5451e+04
17.0671 8.0183e+04 6.4074e+04 1.0061e+05 6.5912e+04 9.8779e+04 7.6533e+04 8.5565e+04 7.3664e+04 8.6701e+04 9.3952e+04 7.0112e+04 8.4420e+04 6.5912e+04 9.8779e+04 7.4410e+04
17.1171 7.9052e+04 6.3188e+04 9.9151e+04 6.5000e+04 9.7344e+04 7.5463e+04 8.4348e+04 7.2623e+04 8.5481e+04 9.2615e+04 6.9126e+04 8.3211e+04 6.5000e+04 9.7344e+04 7.3385e+04
17.1672 7.7940e+04 6.2317e+04 9.7717e+04 6.4104e+04 9.5933e+04 7.4411e+04 8.3151e+04 7.1599e+04 8.4281e+04 9.1299e+04 6.8156e+04 8.2023e+04 6.4104e+04 9.5933e+04 7.2377e+04
17.2172 7.6847e+04 6.1459e+04 9.6307e+04 6.3222e+04 9.4547e+04 7.3377e+04 8.1974e+04 7.0593e+04 8.3101e+04 9.0006e+04 6.7202e+04 8.0854e+04 6.3222e+04 9.4547e+04 7.1386e+04
17.2673 7.5772e+04 6.0615e+04 9.4921e+04 6.2354e+04 9.3184e+04 7.2359e+04 8.0816e+04 6.9603e+04 8.1940e+04 8.8735e+04 6.6264e+04 7.9705e+04 6.2354e+04 9.3184e+04 7.0410e+04
17.3173 7.4714e+04 5.9785e+04 9.3559e+04 6.1501e+04 9.1844e+04 7.1358e+04 7.9679e+04 6.8629e+04 8.0798e+04 8.7484e+04 6.5342e+04 7.8575e+04 6.1501e+04 9.1844e+04 6.9450e+04
17.3674 7.3674e+04 5.8968e+04 9.2219e+04 6.0661e+04 9.0527e+04 7.0374e+04 7.8560e+04 6.7672e+04 7.9676e+04 8.6255e+04 6.4435e+04 7.7464e+04 6.0661e+04 9.0527e+04 6.8505e+04
17.4174 7.2651e+04 5.8165e+04 9.0903e+04 5.9834e+04 8.9233e+04 6.9405e+04 7.7459e+04 6.6730e+04 7.8571e+04 8.5046e+04 6.3542e+04 7.6372e+04 5.9834e+04 8.9233e+04 6.7575e+04
17.4675 7.1645e+04 5.7374e+04 8.9608e+04 5.9021e+04 8.7960e+04 6.8452e+04 7.6377e+04 6.5804e+04 7.7485e+04 8.3857e+04 6.2664e+04 7.5298e+04 5.9021e+04 8.7960e+04 6.6660e+04
17.5175 7.0655e+04 5.6596e+04 8.8335e+04 5.8221e+04 8.6708e+04 6.7515e+04 7.5313e+04 6.4894e+04 7.6417e+04 8.2687e+04 6.1801e+04 7.4241e+04 5.8221e+04 8.6708e+04 6.5760e+04
17.5676 6.9682e+04 5.5830e+04 8.7083e+04 5.7433e+04 8.5477e+04 6.6593e+04 7.4266e+04 6.3998e+04 7.5366e+04 8.1537e+04 6.0951e+04 7.3202e+04 5.7433e+04 8.5477e+04 6.4874e+04
17.6176 6.8724e+04 5.5076e+04 8.5853e+04 5.6658e+04 8.4267e+04 6.5685e+04 7.3236e+04 6.3116e+04 7.4331e+04 8.0406e+04 6.0116e+04 7.2180e+04 5.6658e+04 8.4267e+04 6.4002e+04
17.6677 6.7781e+04 5.4335e+04 8.4642e+04 5.5896e+04 8.3077e+04 6.4792e+04 7.2223e+04 6.2249e+04 7.3314e+04 7.9292e+04 5.9293e+04 7.1175e+04 5.5896e+04 8.3077e+04 6.3143e+04
17.7177 6.6854e+04 5.3604e+04 8.3452e+04 5.5145e+04 8.1906e+04 6.3913e+04 7.1227e+04 6.1395e+04 7.2312e+04 7.8197e+04 5.8484e+04 7.0186e+04 5.5145e+04 8.1906e+04 6.2298e+04
17.7678 6.5941e+04 5.2886e+04 8.2281e+04 5.4406e+04 8.0755e+04 6.3048e+04 7.0246e+04 6.0555e+04 7.1327e+04 7.7119e+04 5.7688e+04 6.9214e+04 5.4406e+04 8.0755e+04 6.1467e+04
17.8178 6.5043e+04 5.2179e+04 8.1130e+04 5.3679e+04 7.9623e+04 6.2197e+04 6.9281e+04 5.9729e+04 7.0357e+04 7.6059e+04 5.6904e+04 6.8257e+04 5.3679e+04 7.9623e+04 6.0648e+04
17.8679 6.4159e+04 5.1483e+04 7.9998e+04 5.2963e+04 7.8510e+04 6.1359e+04 6.8332e+04 5.8916e+04 6.9403e+04 7.5016e+04 5.6133e+04 6.7315e+04 5.2963e+04 7.8510e+04 5.9842e+04
17.9179 6.3290e+04 5.0797e+04 7.8884e+04 5.2258e+04 7.7415e+04 6.0534e+04 6.7398e+04 5.8115e+04 6.8464e+04 7.3989e+04 5.5374e+04 6.6389e+04 5.2258e+04 7.7415e+04 5.9049e+04
17.9680 6.2434e+04 5.0123e+04 7.7788e+04 5.1565e+04 7.6338e+04 5.9722e+04 6.6479e+04 5.7328e+04 6.7540e+04 7.2978e+04 5.4627e+04 6.5478e+04 5.1565e+04 7.6338e+04 5.8268e+04
18.0180 6.1591e+04 4.9458e+04 7.6710e+04 5.0882e+04 7.5278e+04 5.8923e+04 6.5575e+04 5.6552e+04 6.6630e+04 7.1984e+04 5.3892e+04 6.4582e+04 5.0882e+04 7.5278e+04 5.7499e+04
18.0681 6.0762e+04 4.8805e+04 7.5650e+04 5.0210e+04 7.4236e+04 5.8136e+04 6.4684e+04 5.5790e+04 6.5734e+04 7.1006e+04 5.3168e+04 6.3700e+04 5.0210e+04 7.4236e+04 5.6742e+04
18.1181 5.9946e+04 4.8161e+04 7.4607e+04 4.9548e+04 7.3210e+04 5.7361e+04 6.3809e+04 5.5038e+04 6.4853e+04 7.0043e+04 5.2456e+04 6.2832e+04 4.9548e+04 7.3210e+04 5.5996e+04
18.1682 5.9142e+04 4.7527e+04 7.3581e+04 4.8896e+04 7.2202e+04 5.6599e+04 6.2947e+04 5.4299e+04 6.3986e+04 6.9095e+04 5.1755e+04 6.1978e+04 4.8896e+04 7.2202e+04 5.5262e+04
18.2182 5.8352e+04 4.6903e+04 7.2572e+04 4.8255e+04 7.1209e+04 5.5848e+04 6.2098e+04 5.3572e+04 6.3132e+04 6.8162e+04 5.1065e+04 6.1137e+04 4.8255e+04 7.1209e+04 5.4540e+04
18.2683 5.7573e+04 4.6289e+04 7.1578e+04 4.7623e+04 7.0233e+04 5.5109e+04 6.1263e+04 5.2856e+04 6.2291e+04 6.7244e+04 5.0385e+04 6.0310e+04 4.7623e+04 7.0233e+04 5.3828e+04
18.3183 5.6807e+04 4.5684e+04 7.0601e+04 4.7001e+04 6.9272e+04 5.4382e+04 6.0441e+04 5.2151e+04 6.1464e+04 6.6340e+04 4.9716e+04 5.9496e+04 4.7001e+04 6.9272e+04 5.3127e+04
18.3684 5.6053e+04 4.5088e+04 6.9639e+04 4.6389e+04 6.8327e+04 5.3665e+04 5.9632e+04 5.1457e+04 6.0649e+04 6.5450e+04 4.9058e+04 5.8696e+04 4.6389e+04 6.8327e+04 5.2437e+04
18.4184 5.5310e+04 4.4502e+04 6.8693e+04 4.5786e+04 6.7397e+04 5.2960e+04 5.8836e+04 5.0773e+04 5.9847e+04 6.4575e+04 4.8410e+04 5.7907e+04 4.5786e+04 6.7397e+04 5.1758e+04
18.4685 5.4579e+04 4.3924e+04 6.7762e+04 4.5192e+04 6.6482e+04 5.2265e+04 5.8052e+04 5.0101e+04 5.9057e+04 6.3713e+04 4.7772e+04 5.7131e+04 4.5192e+04 6.6482e+04 5.1089e+04
18.5185 5.3859e+04 4.3355e+04 6.6846e+04 4.4607e+04 6.5581e+04 5.1581e+04 5.7281e+04 4.9438e+04 5.8280e+04 6.2864e+04 4.7143e+04 5.6368e+04 4.4607e+04 6.5581e+04 5.0430e+04
18.5686 5.3150e+04 4.2795e+04 6.5944e+04 4.4031e+04 6.4695e+04 5.0908e+04 5.6521e+04 4.8786e+04 5.7514e+04 6.2029e+04 4.6525e+04 5.5616e+04 4.4031e+04 6.4695e+04 4.9780e+04
18.6186 5.2452e+04 4.2243e+04 6.5057e+04 4.3464e+04 6.3823e+04 5.0245e+04 5.5773e+04 4.8144e+04 5.6760e+04 6.1206e+04 4.5916e+04 5.4876e+04 4.3464e+04 6.3823e+04 4.9141e+04
18.6687 5.1765e+04 4.1700e+04 6.4183e+04 4.2905e+04 6.2964e+04 4.9591e+04 5.5037e+04 4.7512e+04 5.6018e+04 6.0396e+04 4.5316e+04 5.4148e+04 4.2905e+04 6.2964e+04 4.8511e+04
18.7187 5.1089e+04 4.1164e+04 6.3324e+04 4.2355e+04 6.2119e+04 4.8948e+04 5.4312e+04 4.6890e+04 5.5288e+04 5.9599e+04 4.4725e+04 5.3430e+04 4.2355e+04 6.2119e+04 4.7891e+04
18.7688 5.0422e+04 4.0637e+04 6.2478e+04 4.1813e+04 6.1288e+04 4.8315e+04 5.3599e+04 4.6277e+04 5.4568e+04 5.8814e+04 4.4144e+04 5.2725e+04 4.1813e+04 6.1288e+04 4.7280e+04
18.8188 4.9766e+04 4.0118e+04 6.1645e+04 4.1279e+04 6.0469e+04 4.7691e+04 5.2896e+04 4.5674e+04 5.3859e+04 5.8041e+04 4.3571e+04 5.2030e+04 4.1279e+04 6.0469e+04 4.6678e+04
18.8689 4.9120e+04 3.9606e+04 6.0825e+04 4.0753e+04 5.9664e+04 4.7076e+04 5.2204e+04 4.5079e+04 5.3161e+04 5.7280e+04 4.3007e+04 5.1346e+04 4.0753e+04 5.9664e+04 4.6085e+04
18.9189 4.8484e+04 3.9102e+04 6.0018e+04 4.0235e+04 5.8871e+04 4.6471e+04 5.1523e+04 4.4494e+04 5.2474e+04 5.6531e+04 4.2451e+04 5.0672e+04 4.0235e+04 5.8871e+04 4.5501e+04
18.9690 4.7857e+04 3.8606e+04 5.9224e+04 3.9725e+04 5.8090e+04 4.5875e+04 5.0852e+04 4.3918e+04 5.1797e+04 5.5793e+04 4.1904e+04 5.0009e+04 3.9725e+04 5.8090e+04 4.4926e+04
19.0190 4.7240e+04 3.8117e+04 5.8442e+04 3.9222e+04 5.7322e+04 4.5288e+04 5.0192e+04 4.3350e+04 5.1130e+04 5.5066e+04 4.1365e+04 4.9356e+04 3.9222e+04 5.7322e+04 4.4359e+04
19.0691 4.6632e+04 3.7635e+04 5.7672e+04 3.8727e+04 5.6565e+04 4.4709e+04 4.9541e+04 4.2791e+04 5.0474e+04 5.4350e+04 4.0834e+04 4.8712e+04 3.8727e+04 5.6565e+04 4.3800e+04
19.1191 4.6034e+04 3.7161e+04 5.6914e+04 3.8239e+04 5.5820e+04 4.4139e+04 4.8900e+04 4.2240e+04 4.9827e+04 5.3646e+04 4.0312e+04 4.8079e+04 3.8239e+04 5.5820e+04 4.3250e+04
19.1692 4.5444e+04 3.6693e+04 5.6168e+04 3.7759e+04 5.5087e+04 4.3578e+04 4.8269e+04 4.1698e+04 4.9190e+04 5.2952e+04 3.9797e+04 4.7456e+04 3.7759e+04 5.5087e+04 4.2708e+04
19.2192 4.4863e+04 3.6233e+04 5.5433e+04 3.7285e+04 5.4365e+04 4.3025e+04 4.7648e+04 4.1164e+04 4.8562e+04 5.2268e+04 3.9290e+04 4.6842e+04 3.7285e+04 5.4365e+04 4.2174e+04
19.2693 4.4291e+04 3.5779e+04 5.4710e+04 3.6819e+04 5.3654e+04 4.2480e+04 4.7036e+04 4.0638e+04 4.7944e+04 5.1595e+04 3.8790e+04 4.6237e+04 3.6819e+04 5.3654e+04 4.1647e+04
19.3193 4.3727e+04 3.5331e+04 5.3997e+04 3.6359e+04 5.2954e+04 4.1944e+04 4.6433e+04 4.0120e+04 4.7335e+04 5.0932e+04 3.8298e+04 4.5641e+04 3.6359e+04 5.2954e+04 4.1128e+04
19.3694 4.3172e+04 3.4891e+04 5.3296e+04 3.5906e+04 5.2265e+04 4.1415e+04 4.5840e+04 3.9609e+04 4.6735e+04 5.0278e+04 3.7813e+04 4.5055e+04 3.5906e+04 5.2265e+04 4.0617e+04
19.4194 4.2625e+04 3.4456e+04 5.2605e+04 3.5460e+04 5.1586e+04 4.0894e+04 4.5255e+04 3.9106e+04 4.6144e+04 4.9635e+04 3.7335e+04 4.4477e+04 3.5460e+04 5.1586e+04 4.0113e+04
19.4695 4.2086e+04 3.4028e+04 5.1925e+04 3.5020e+04 5.0918e+04 4.0380e+04 4.4679e+04 3.8611e+04 4.5562e+04 4.9001e+04 3.6864e+04 4.3908e+04 3.5020e+04 5.0918e+04 3.9617e+04
19.5195 4.1555e+04 3.3607e+04 5.1255e+04 3.4586e+04 5.0260e+04 3.9875e+04 4.4111e+04 3.8122e+04 4.4988e+04 4.8377e+04 3.6401e+04 4.3348e+04 3.4586e+04 5.0260e+04 3.9128e+04
19.5696 4.1032e+04 3.3191e+04 5.0595e+04 3.4159e+04 4.9611e+04 3.9376e+04 4.3552e+04 3.7642e+04 4.4423e+04 4.7762e+04 3.5944e+04 4.2796e+04 3.4159e+04 4.9611e+04 3.8646e+04
19.6196 4.0517e+04 3.2782e+04 4.9945e+04 3.3738e+04 4.8973e+04 3.8885e+04 4.3001e+04 3.7168e+04 4.3866e+04 4.7156e+04 3.5494e+04 4.2252e+04 3.3738e+04 4.8973e+04 3.8170e+04
19.6697 4.0009e+04 3.2378e+04 4.9305e+04 3.3323e+04 4.8344e+04 3.8401e+04 4.2459e+04 3.6701e+04 4.3318e+04 4.6559e+04 3.5050e+04 4.1716e+04 3.3323e+04 4.8344e+04 3.7702e+04
19.7197 3.9509e+04 3.1980e+04 4.8675e+04 3.2914e+04 4.7725e+04 3.7924e+04 4.1924e+04 3.6241e+04 4.2777e+04 4.5971e+04 3.4613e+04 4.1188e+04 3.2914e+04 4.7725e+04 3.7240e+04
19.7698 3.9016e+04 3.1588e+04 4.8054e+04 3.2511e+04 4.7115e+04 3.7455e+04 4.1398e+04 3.5788e+04 4.2244e+04 4.5392e+04 3.4183e+04 4.0668e+04 3.2511e+04 4.7115e+04 3.6786e+04
19.8198 3.8530e+04 3.1202e+04 4.7443e+04 3.2114e+04 4.6514e+04 3.6992e+04 4.0879e+04 3.5342e+04 4.1720e+04 4.4821e+04 3.3758e+04 4.0156e+04 3.2114e+04 4.6514e+04 3.6337e+04
19.8699 3.8052e+04 3.0821e+04 4.6840e+04 3.1722e+04 4.5923e+04 3.6535e+04 4.0368e+04 3.4902e+04 4.1202e+04 4.4259e+04 3.3340e+04 3.9652e+04 3.1722e+04 4.5923e+04 3.5895e+04
19.9199 3.7580e+04 3.0445e+04 4.6247e+04 3.1336e+04 4.5340e+04 3.6085e+04 3.9864e+04 3.4468e+04 4.0692e+04 4.3705e+04 3.2928e+04 3.9155e+04 3.1336e+04 4.5340e+04 3.5459e+04
19.9700 3.7116e+04 3.0075e+04 4.5662e+04 3.0956e+04 4.4765e+04 3.5642e+04 3.9368e+04 3.4041e+04 4.0190e+04 4.3159e+04 3.2522e+04 3.8665e+04 3.0956e+04 4.4765e+04 3.5029e+04
20.0200 3.6657e+04 2.9710e+04 4.5086e+04 3.0581e+04 4.4200e+04 3.5205e+04 3.8879e+04 3.3620e+04 3.9695e+04 4.2621e+04 3.2122e+04 3.8182e+04 3.0581e+04 4.4200e+04 3.4606e+04
20.0701 3.6206e+04 2.9351e+04 4.4519e+04 3.0211e+04 4.3642e+04 3.4774e+04 3.8397e+04 3.3205e+04 3.9207e+04 4.2091e+04 3.1728e+04 3.7706e+04 3.0211e+04 4.3642e+04 3.4188e+04
20.1201 3.5761e+04 2.8996e+04 4.3960e+04 2.9847e+04 4.3093e+04 3.4350e+04 3.7922e+04 3.2796e+04 3.8726e+04 4.1568e+04 3.1339e+04 3.7238e+04 2.9847e+04 4.3093e+04 3.3777e+04
20.1702 3.5323e+04 2.8647e+04 4.3409e+04 2.9487e+04 4.2552e+04 3.3932e+04 3.7454e+04 3.2393e+04 3.8252e+04 4.1054e+04 3.0956e+04 3.6776e+04 2.9487e+04 4.2552e+04 3.3371e+04
20.2202 3.4891e+04 2.8302e+04 4.2867e+04 2.9133e+04 4.2019e+04 3.3519e+04 3.6993e+04 3.1996e+04 3.7785e+04 4.0546e+04 3.0578e+04 3.6321e+04 2.9133e+04 4.2019e+04 3.2971e+04
20.2703 3.4465e+04 2.7962e+04 4.2332e+04 2.8784e+04 4.1494e+04 3.3113e+04 3.6538e+04 3.1605e+04 3.7325e+04 4.0047e+04 3.0206e+04 3.5873e+04 2.8784e+04 4.1494e+04 3.2576e+04
20.3203 3.4045e+04 2.7627e+04 4.1805e+04 2.8440e+04 4.0977e+04 3.2712e+04 3.6090e+04 3.1219e+04 3.6871e+04 3.9554e+04 2.9839e+04 3.5431e+04 2.8440e+04 4.0977e+04 3.2187e+04
20.3704 3.3631e+04 2.7297e+04 4.1286e+04 2.8100e+04 4.0467e+04 3.2317e+04 3.5649e+04 3.0838e+04 3.6424e+04 3.9068e+04 2.9477e+04 3.4995e+04 2.8100e+04 4.0467e+04 3.1804e+04
20.4204 3.3223e+04 2.6972e+04 4.0775e+04 2.7765e+04 3.9965e+04 3.1928e+04 3.5214e+04 3.0464e+04 3.5982e+04 3.8590e+04 2.9121e+04 3.4566e+04 2.7765e+04 3.9965e+04 3.1426e+04
20.4705 3.2821e+04 2.6651e+04 4.0270e+04 2.7435e+04 3.9470e+04 3.1544e+04 3.4785e+04 3.0094e+04 3.5548e+04 3.8118e+04 2.8769e+04 3.4143e+04 2.7435e+04 3.9470e+04 3.1053e+04
20.5205 3.2425e+04 2.6334e+04 3.9774e+04 2.7110e+04 3.8982e+04 3.1165e+04 3.4362e+04 2.9730e+04 3.5119e+04 3.7653e+04 2.8423e+04 3.3726e+04 2.7110e+04 3.8982e+04 3.0685e+04
20.5706 3.2034e+04 2.6022e+04 3.9284e+04 2.6789e+04 3.8501e+04 3.0792e+04 3.3946e+04 2.9371e+04 3.4697e+04 3.7195e+04 2.8081e+04 3.3315e+04 2.6789e+04 3.8501e+04 3.0322e+04
20.6206 3.1649e+04 2.5714e+04 3.8802e+04 2.6472e+04 3.8027e+04 3.0424e+04 3.3535e+04 2.9017e+04 3.4280e+04 3.6744e+04 2.7744e+04 3.2910e+04 2.6472e+04 3.8027e+04 2.9965e+04
20.6707 3.1269e+04 2.5411e+04 3.8326e+04 2.6160e+04 3.7560e+04 3.0062e+04 3.3130e+04 2.8668e+04 3.3870e+04 3.6298e+04 2.7412e+04 3.2510e+04 2.6160e+04 3.7560e+04 2.9612e+04
20.7207 3.0895e+04 2.5111e+04 3.7858e+04 2.5852e+04 3.7100e+04 2.9704e+04 3.2731e+04 2.8324e+04 3.3465e+04 3.5860e+04 2.7085e+04 3.2116e+04 2.5852e+04 3.7100e+04 2.9264e+04
20.7708 3.0526e+04 2.4816e+04 3.7395e+04 2.5549e+04 3.6646e+04 2.9351e+04 3.2337e+04 2.7985e+04 3.3066e+04 3.5427e+04 2.6762e+04 3.1728e+04 2.5549e+04 3.6646e+04 2.8921e+04
20.8208 3.0162e+04 2.4525e+04 3.6940e+04 2.5250e+04 3.6199e+04 2.9004e+04 3.1950e+04 2.7651e+04 3.2672e+04 3.5000e+04 2.6444e+04 3.1346e+04 2.5250e+04 3.6199e+04 2.8583e+04
20.8709 2.9803e+04 2.4238e+04 3.6491e+04 2.4954e+04 3.5758e+04 2.8661e+04 3.1567e+04 2.7322e+04 3.2284e+04 3.4580e+04 2.6130e+04 3.0969e+04 2.4954e+04 3.5758e+04 2.8249e+04
20.9209 2.9449e+04 2.3955e+04 3.6049e+04 2.4663e+04 3.5324e+04 2.8323e+04 3.1190e+04 2.6997e+04 3.1901e+04 3.4166e+04 2.5821e+04 3.0597e+04 2.4663e+04 3.5324e+04 2.7920e+04
20.9710 2.9100e+04 2.3675e+04 3.5613e+04 2.4376e+04 3.4896e+04 2.7989e+04 3.0818e+04 2.6676e+04 3.1524e+04 3.3757e+04 2.5516e+04 3.0230e+04 2.4376e+04 3.4896e+04 2.7595e+04
21.0210 2.8756e+04 2.3400e+04 3.5183e+04 2.4093e+04 3.4474e+04 2.7660e+04 3.0452e+04 2.6360e+04 3.1152e+04 3.3354e+04 2.5215e+04 2.9869e+04 2.4093e+04 3.4474e+04 2.7275e+04
21.0711 2.8417e+04 2.3128e+04 3.4759e+04 2.3813e+04 3.4057e+04 2.7336e+04 3.0091e+04 2.6049e+04 3.0785e+04 3.2957e+04 2.4919e+04 2.9512e+04 2.3813e+04 3.4057e+04 2.6959e+04
21.1211 2.8083e+04 2.2860e+04 3.4341e+04 2.3538e+04 3.3647e+04 2.7017e+04 2.9734e+04 2.5742e+04 3.0424e+04 3.2565e+04 2.4626e+04 2.9161e+04 2.3538e+04 3.3647e+04 2.6647e+04
